Gene id	PTTSmmMPDMSO1	PTTSmmMPGL1
NONMMUG014938	0.033025	0.067027
NONMMUG014939	0.382473	0.459999
NONMMUG014942	0.360912	0.390661
NONMMUG014943	0.029081	0.044968
NONMMUG014944	0.050602	0.013693
NONMMUG014950	0.088706	0.120022
NONMMUG014951	0.066781	0.090357
NONMMUG014952	0.927431	0.986821
NONMMUG014956	0.043923	0.074287
NONMMUG014957	0.024289	0.054773
NONMMUG014958	0.023440	0.025372
NONMMUG014960	1.431268	1.868205
NONMMUG014961	0.142273	0.385000
NONMMUG014962	0.108955	0.088452
NONMMUG014963	0.373466	0.433124
NONMMUG014965	0.337615	0.527083
NONMMUG014970	0.066480	0.089949
NONMMUG014972	0.016021	0.032515
NONMMUG014973	0.044673	0.045333
NONMMUG014974	0.021582	0.016687
NONMMUG014975	0.239909	0.298286
NONMMUG014978	0.514097	0.662468
NONMMUG014980	0.160405	0.217034
NONMMUG014981	0.041774	0.113042
NONMMUG014982	0.043639	0.077015
NONMMUG014983	0.030182	0.051047
NONMMUG014984	0.016926	0.022901
NONMMUG014985	0.000000	0.062068
NONMMUG014987	0.233040	0.354725
NONMMUG014988	0.077735	0.120203
NONMMUG014990	0.061547	0.104095
NONMMUG014991	1.266685	1.713869
NONMMUG014992	0.022454	0.042533
NONMMUG014993	0.030630	0.082886
NONMMUG014994	0.053007	0.086064
NONMMUG014995	0.682599	0.912637
NONMMUG014996	0.246300	0.333252
NONMMUG014997	0.633899	0.813636
NONMMUG014998	0.418599	0.739946
NONMMUG014999	0.318958	0.911073
NONMMUG015000	0.296937	0.450172
NONMMUG015001	0.128324	0.295166
NONMMUG015002	0.541837	0.495937
NONMMUG015006	0.256386	0.334361
NONMMUG015009	0.188483	0.207207
NONMMUG015010	0.727988	0.895448
NONMMUG015014	2.416405	3.434568
NONMMUG015015	1.171276	1.482166
NONMMUG015016	0.633558	0.929413
NONMMUG015017	1.136632	1.656203
NONMMUG015019	0.088440	0.164535
NONMMUG015020	0.048122	0.060459
NONMMUG015021	0.188785	0.170288
NONMMUG015022	11.893694	19.251748
NONMMUG015023	0.499344	0.700109
NONMMUG015025	0.654454	0.553437
NONMMUG015027	0.519763	0.555800
NONMMUG015035	0.270809	0.229008
NONMMUG015039	0.570943	0.737916
NONMMUG015041	0.058353	0.085027
NONMMUG015042	0.870522	1.093283
NONMMUG015043	1.303117	1.410529
NONMMUG015050	0.160040	0.294168
NONMMUG015051	0.131085	0.177363
NONMMUG015052	0.228924	0.303669
NONMMUG015053	0.533775	0.753616
NONMMUG015055	0.141641	0.206387
NONMMUG015057	0.067785	0.140270
NONMMUG015058	0.437497	0.432711
NONMMUG015059	0.340345	0.172687
NONMMUG015061	0.010682	0.086719
NONMMUG015062	0.000000	0.000000
NONMMUG015064	1.695994	1.687307
NONMMUG015065	0.277489	0.421498
NONMMUG015066	0.240563	0.321317
NONMMUG015067	0.024437	0.061406
NONMMUG015068	0.042702	0.038519
NONMMUG015069	0.022689	0.061398
NONMMUG015070	0.242390	0.327963
NONMMUG015071	0.000000	0.083889
NONMMUG015073	2.467914	2.819745
NONMMUG015074	0.650421	1.023304
NONMMUG015075	0.529538	0.740978
NONMMUG015076	0.671677	1.025315
NONMMUG015077	0.859150	1.241161
NONMMUG015086	0.680373	0.920568
NONMMUG015087	0.122710	0.083016
NONMMUG015088	0.731039	1.130424
NONMMUG015089	0.016240	0.076904
NONMMUG015090	0.055437	0.078009
NONMMUG015091	0.274596	0.371538
NONMMUG015093	0.551833	0.589459
NONMMUG015094	0.348183	0.458017
NONMMUG015095	0.245245	0.350787
NONMMUG015097	0.018640	0.021017
NONMMUG015099	0.010432	0.038817
NONMMUG015100	0.024239	0.065593
NONMMUG015104	0.007640	0.041346
NONMMUG015105	0.046462	0.080826
NONMMUG015107	0.553910	0.578790
NONMMUG015108	1.033349	1.048617
NONMMUG015109	0.253571	0.231061
NONMMUG015113	0.020638	0.060502
NONMMUG015114	0.211874	0.191115
NONMMUG015115	0.026295	0.130453
NONMMUG015116	0.025016	0.033847
NONMMUG015117	0.043175	0.036510
NONMMUG015118	0.014166	0.051111
NONMMUG015119	0.024777	0.093869
NONMMUG015120	0.043132	0.035015
NONMMUG015125	0.053960	0.078224
NONMMUG015126	0.030252	0.061398
NONMMUG015127	0.171223	0.308895
NONMMUG015128	95.115836	133.996828
NONMMUG015129	0.071760	0.106804
NONMMUG015132	0.000000	0.046660
NONMMUG015133	0.025317	0.025691
NONMMUG015134	0.015367	0.041584
NONMMUG015136	0.494567	0.595833
NONMMUG015137	0.622368	0.797174
NONMMUG015138	0.422351	0.756793
NONMMUG015139	0.325543	0.463254
NONMMUG015140	0.474554	0.493914
NONMMUG015142	0.016370	0.022150
NONMMUG015143	0.044055	0.039738
NONMMUG015144	0.461617	0.619547
NONMMUG015145	0.372948	0.422378
NONMMUG015147	0.595743	0.771015
NONMMUG015148	0.237663	0.330499
NONMMUG015149	0.235085	0.383887
NONMMUG015150	0.593460	0.535314
NONMMUG015151	0.040818	0.138072
NONMMUG015153	0.033715	0.019008
NONMMUG015154	0.000000	0.019029
NONMMUG015157	0.082264	0.148408
NONMMUG015158	0.078744	0.319632
NONMMUG015159	0.311385	0.421314
NONMMUG015160	0.181970	0.233253
NONMMUG015162	0.203254	0.246061
NONMMUG015166	3.539326	4.679057
NONMMUG015167	3.767687	4.047507
NONMMUG015169	17551.485030	11170.789323
NONMMUG015170	5.518208	5.870263
NONMMUG015171	0.610267	0.817510
NONMMUG015172	0.000000	0.217746
NONMMUG015173	0.035060	0.094875
NONMMUG015174	0.030067	0.061022
NONMMUG015175	0.013653	0.018474
NONMMUG015176	0.016416	0.111058
NONMMUG015177	0.086112	0.174770
NONMMUG015178	0.024380	0.062307
NONMMUG015179	0.000000	0.094202
NONMMUG015180	0.013866	0.093803
NONMMUG015182	0.044270	0.029949
NONMMUG015183	0.019071	0.045157
NONMMUG015184	0.304397	0.102965
NONMMUG015185	0.000000	0.125900
NONMMUG015186	0.032506	0.073303
NONMMUG015187	0.084628	0.305344
NONMMUG015188	0.010993	0.049580
NONMMUG015189	0.044521	0.030119
NONMMUG015190	0.055462	0.112563
NONMMUG015191	0.021719	0.000000
NONMMUG015192	0.000000	0.037627
NONMMUG015193	0.015460	0.083669
NONMMUG015199	0.092904	0.125702
NONMMUG015202	0.022260	0.080317
NONMMUG015204	0.916236	1.062599
NONMMUG015210	0.288165	0.519862
NONMMUG015211	0.402567	0.524999
NONMMUG015214	0.564047	0.779412
NONMMUG015217	0.215706	0.273988
NONMMUG015218	0.799131	0.978763
NONMMUG015219	1.904416	2.822145
NONMMUG015221	0.054538	0.110687
NONMMUG015222	1.103580	1.219920
NONMMUG015224	0.427427	0.379229
NONMMUG015229	0.000000	0.108428
NONMMUG015231	0.014000	0.064405
NONMMUG015233	0.032353	0.031268
NONMMUG015234	0.060226	0.108650
NONMMUG015235	0.015602	0.025332
NONMMUG015236	0.039267	0.106260
NONMMUG015237	0.004583	0.062010
NONMMUG015239	0.019410	0.091920
NONMMUG015240	0.174854	0.321078
NONMMUG015241	0.014118	0.006367
NONMMUG015242	0.031925	0.021598
NONMMUG015243	0.233734	0.210833
NONMMUG015244	0.000000	0.296264
NONMMUG015245	0.058573	0.110952
NONMMUG015246	0.012001	0.048713
NONMMUG015247	0.000000	0.105897
NONMMUG015248	0.012264	0.049783
NONMMUG015249	0.029217	0.059297
NONMMUG015250	0.027679	0.062418
NONMMUG015252	0.058433	0.098828
NONMMUG015253	0.055462	0.150085
NONMMUG015254	0.016629	0.037500
NONMMUG015255	0.024597	0.048071
NONMMUG015256	0.033165	0.053848
NONMMUG015259	0.012309	0.066621
NONMMUG015260	0.039144	0.064313
NONMMUG015262	0.067702	0.091603
NONMMUG015267	0.193508	0.392735
NONMMUG015271	0.016554	0.044798
NONMMUG015272	0.010443	0.056521
NONMMUG015273	0.072449	0.122532
NONMMUG015274	0.036003	0.075776
NONMMUG015275	0.019206	0.045477
NONMMUG015277	0.026095	0.074145
NONMMUG015278	0.049248	0.022212
NONMMUG015279	0.010996	0.044635
NONMMUG015281	0.023929	0.089036
NONMMUG015282	0.002652	0.043067
NONMMUG015283	0.026213	0.035467
NONMMUG015284	0.012505	0.084602
NONMMUG015286	0.038649	0.104586
NONMMUG015287	0.163614	0.000000
NONMMUG015288	0.015707	0.074382
NONMMUG015289	0.012385	0.041892
NONMMUG015290	0.029348	0.079417
NONMMUG015291	0.000000	0.068881
NONMMUG015292	0.053791	0.072781
NONMMUG015294	0.386940	0.581715
NONMMUG015295	0.652166	1.031018
NONMMUG015296	0.076662	0.125564
NONMMUG015297	0.139636	0.160306
NONMMUG015299	0.193369	0.279556
NONMMUG015300	0.589702	0.750953
NONMMUG015303	0.045358	0.061371
NONMMUG015304	0.020544	0.041696
NONMMUG015305	0.035992	0.036524
NONMMUG015306	0.028932	0.057213
NONMMUG015307	0.044980	0.083681
NONMMUG015308	0.016778	0.050446
NONMMUG015309	0.013649	0.041551
NONMMUG015310	0.016270	0.046779
NONMMUG015311	0.012359	0.061312
NONMMUG015312	0.116867	0.126500
NONMMUG015313	0.010477	0.113404
NONMMUG015314	0.022339	0.034004
NONMMUG015315	0.066587	0.051482
NONMMUG015316	0.060042	0.054159
NONMMUG015317	0.045343	0.184053
NONMMUG015318	0.031770	0.064478
NONMMUG015319	0.040398	0.122986
NONMMUG015323	0.016667	0.052619
NONMMUG015324	0.025268	0.017095
NONMMUG015325	0.017609	0.065519
NONMMUG015326	0.079811	0.137439
NONMMUG015328	0.030935	0.041857
NONMMUG015329	0.019180	0.034601
NONMMUG015330	0.018298	0.043326
NONMMUG015331	0.018770	0.063492
NONMMUG015332	0.024878	0.013464
NONMMUG015333	0.043246	0.175539
NONMMUG015334	0.017088	0.104040
NONMMUG015335	0.015149	0.020498
NONMMUG015336	0.057027	0.154319
NONMMUG015337	0.067547	0.091393
NONMMUG015340	0.828517	0.945286
NONMMUG015341	0.404082	0.675381
NONMMUG015342	1.377236	1.874282
NONMMUG015343	0.422294	0.513413
NONMMUG015345	0.985656	1.086260
NONMMUG015347	0.085962	0.116309
NONMMUG015348	0.013604	0.018407
NONMMUG015349	0.032998	0.089294
NONMMUG015351	0.024087	0.050697
NONMMUG015352	0.019491	0.061534
NONMMUG015353	0.041225	0.048807
NONMMUG015354	0.135830	0.167075
NONMMUG015355	0.651213	0.926963
NONMMUG015356	0.710077	1.032815
NONMMUG015358	0.626000	0.808499
NONMMUG015359	0.507124	0.761697
NONMMUG015360	0.420843	0.720485
NONMMUG015361	0.556574	0.792015
NONMMUG015362	3.748237	3.863995
NONMMUG015365	0.151872	0.136992
NONMMUG015366	0.000000	0.257080
NONMMUG015367	0.016667	0.112755
NONMMUG015368	0.529750	0.593189
NONMMUG015369	0.000000	0.101393
NONMMUG015372	0.045927	0.093210
NONMMUG015373	0.046188	0.062494
NONMMUG015374	0.085117	0.076777
NONMMUG015375	0.023208	0.125603
NONMMUG015376	0.057074	0.030889
NONMMUG015377	0.024420	0.198246
NONMMUG015378	0.027928	0.075576
NONMMUG015379	0.016361	0.088550
NONMMUG015380	0.000000	0.183207
NONMMUG015381	0.006045	0.032715
NONMMUG015382	0.098168	0.011069
NONMMUG015383	0.110560	0.093495
NONMMUG015387	0.027044	0.036591
NONMMUG015390	0.017268	0.040887
NONMMUG015391	0.019420	0.026276
NONMMUG015392	0.017624	0.071539
NONMMUG015396	0.014696	0.035791
NONMMUG015397	0.063930	0.192221
NONMMUG015398	0.201648	0.206291
NONMMUG015405	0.077176	0.041769
NONMMUG015406	0.000000	0.210833
NONMMUG015409	0.287522	0.083363
NONMMUG015411	0.110247	0.142683
NONMMUG015413	0.022053	0.038364
NONMMUG015415	0.023827	0.096717
NONMMUG015416	0.069871	0.094537
NONMMUG015418	0.072717	0.000000
NONMMUG015419	0.200548	0.250997
NONMMUG015421	0.999861	1.065878
NONMMUG015422	0.726770	0.763192
NONMMUG015423	0.040398	0.185845
NONMMUG015424	0.000000	0.000000
NONMMUG015426	0.157321	0.198670
NONMMUG015427	0.103064	0.296328
NONMMUG015428	0.645024	0.803839
NONMMUG015429	0.048264	0.052242
NONMMUG015430	0.168943	0.239471
NONMMUG015431	0.061291	0.069108
NONMMUG015432	0.168529	0.399045
NONMMUG015433	0.114891	0.086362
NONMMUG015434	0.015033	0.106789
NONMMUG015435	0.085736	0.000000
NONMMUG015436	0.042193	0.057088
NONMMUG015438	0.046328	0.075219
NONMMUG015440	0.020283	0.123494
NONMMUG015441	0.612184	0.414153
NONMMUG015446	0.011957	0.032357
NONMMUG015449	0.189621	0.304669
NONMMUG015450	0.176086	0.238251
NONMMUG015451	0.030943	0.052334
NONMMUG015452	0.056418	0.305344
NONMMUG015454	0.055384	0.106160
NONMMUG015455	0.019401	0.035000
NONMMUG015458	2.134090	1.604165
NONMMUG015465	0.296872	0.414000
NONMMUG015466	0.209103	0.230806
NONMMUG015467	0.107818	0.087529
NONMMUG015469	0.021607	0.107195
NONMMUG015473	0.531049	0.749321
NONMMUG015476	0.297801	0.449705
NONMMUG015477	0.199890	0.255432
NONMMUG015478	0.146739	0.188615
NONMMUG015479	0.118889	0.191501
NONMMUG015480	0.684894	0.463342
NONMMUG015481	0.148336	0.200704
NONMMUG015482	0.305530	0.386432
NONMMUG015484	2.542529	3.363303
NONMMUG015487	0.230785	0.281796
NONMMUG015488	0.079009	0.026725
NONMMUG015489	0.026039	0.044040
NONMMUG015490	0.076455	0.082757
NONMMUG015491	1.067045	1.269503
NONMMUG015493	0.027836	0.087880
NONMMUG015499	0.051294	0.090757
NONMMUG015500	0.292782	0.349539
NONMMUG015502	0.029569	0.086683
NONMMUG015505	0.045892	0.095964
NONMMUG015506	0.080797	0.273302
NONMMUG015507	0.042132	0.079809
NONMMUG015510	0.006967	0.028281
NONMMUG015511	0.031027	0.075564
NONMMUG015512	0.014965	0.033746
NONMMUG015513	0.007569	0.030723
NONMMUG015515	1.795074	2.428797
NONMMUG015516	0.444264	0.756229
NONMMUG015518	4.776239	5.512786
NONMMUG015521	0.073903	0.116659
NONMMUG015522	0.000000	0.095557
NONMMUG015523	0.046187	0.045449
NONMMUG015524	0.054608	0.073886
NONMMUG015526	0.024249	0.043746
NONMMUG015527	0.039033	0.079220
NONMMUG015528	0.000000	0.015663
NONMMUG015529	0.030021	0.040619
NONMMUG015530	0.024012	0.037904
NONMMUG015531	0.021481	0.052316
NONMMUG015533	0.086874	0.000000
NONMMUG015534	0.026039	0.035232
NONMMUG015535	1.127654	1.731684
NONMMUG015536	0.686158	1.286884
NONMMUG015538	0.132404	0.179147
NONMMUG015539	0.212337	0.271909
NONMMUG015542	0.091234	0.162945
NONMMUG015543	0.031873	0.129375
NONMMUG015545	0.189657	0.267770
NONMMUG015550	1.388720	1.360645
NONMMUG015552	0.276790	0.549276
NONMMUG015555	0.373315	0.374154
NONMMUG015556	0.555181	0.861818
NONMMUG015557	0.662673	1.038411
NONMMUG015558	0.477972	0.758644
NONMMUG015560	0.212569	0.196100
NONMMUG015561	0.253457	0.292750
NONMMUG015562	0.055777	0.226406
NONMMUG015563	0.023650	0.040726
NONMMUG015564	0.015885	0.042985
NONMMUG015567	0.085178	0.086437
NONMMUG015572	0.049393	0.083538
NONMMUG015573	0.377460	0.383037
NONMMUG015574	0.652953	0.853004
NONMMUG015576	0.163809	0.284964
NONMMUG015577	0.152466	0.346037
NONMMUG015578	0.253446	0.407695
NONMMUG015579	0.232703	0.395399
NONMMUG015580	0.606444	1.384661
NONMMUG015581	4.023725	6.124769
NONMMUG015583	0.020311	0.036641
NONMMUG015585	2.131934	4.226245
NONMMUG015587	1.179539	1.750405
NONMMUG015589	0.101553	0.045802
NONMMUG015590	0.023235	0.102173
NONMMUG015591	0.017720	0.071927
NONMMUG015592	0.085364	0.404250
NONMMUG015593	0.050602	0.205399
NONMMUG015594	0.042620	0.172999
NONMMUG015595	0.014415	0.054612
NONMMUG015596	0.014166	0.038333
NONMMUG015598	0.632269	1.125634
NONMMUG015599	0.044934	0.107290
NONMMUG015605	0.611459	0.872602
NONMMUG015610	0.068015	0.153377
NONMMUG015611	0.146520	0.264328
NONMMUG015615	0.556719	0.677934
NONMMUG015616	0.846132	1.048018
NONMMUG015617	0.462796	0.690839
NONMMUG015619	0.317739	0.537390
NONMMUG015620	0.066963	0.036241
NONMMUG015621	0.082494	0.000000
NONMMUG015624	0.320811	0.443714
NONMMUG015625	0.280829	0.553437
NONMMUG015626	0.116175	0.117892
NONMMUG015627	0.405332	0.503352
NONMMUG015628	0.097518	0.188493
NONMMUG015630	0.029658	0.050160
NONMMUG015631	0.000000	0.000000
NONMMUG015632	0.060898	0.098877
NONMMUG015636	0.542184	1.011470
NONMMUG015637	3.772604	5.122596
NONMMUG015640	1.989621	2.651031
NONMMUG015642	0.508769	0.714606
NONMMUG015644	1.526395	2.105760
NONMMUG015645	1.254781	2.596576
NONMMUG015646	0.663737	1.218346
NONMMUG015648	0.932937	1.435287
NONMMUG015649	0.059798	0.087651
NONMMUG015651	0.810764	1.267469
NONMMUG015652	1.167349	1.771623
NONMMUG015653	0.107877	0.198358
NONMMUG015654	0.378010	0.387470
NONMMUG015655	0.335687	0.387729
NONMMUG015657	1.560704	2.109507
NONMMUG015658	0.975584	1.072499
NONMMUG015659	0.103430	0.091268
NONMMUG015663	1.476357	1.919734
NONMMUG015664	0.697369	0.824794
NONMMUG015667	1.071104	1.136789
NONMMUG015669	0.753614	0.839151
NONMMUG015671	0.086541	0.147640
NONMMUG015672	0.072717	0.295166
NONMMUG015673	0.023530	0.031837
NONMMUG015674	0.033830	0.037451
NONMMUG015676	0.075081	0.025397
NONMMUG015677	0.028579	0.077336
NONMMUG015678	0.012142	0.041071
NONMMUG015680	0.015682	0.084872
NONMMUG015681	0.088043	0.089344
NONMMUG015682	0.027351	0.061881
NONMMUG015683	0.020116	0.018145
NONMMUG015684	0.079650	0.134711
NONMMUG015685	0.023485	0.095329
NONMMUG015686	0.011659	0.010517
NONMMUG015687	0.013399	0.048344
NONMMUG015688	0.000000	0.042475
NONMMUG015689	0.008852	0.005988
NONMMUG015690	0.015228	0.048075
NONMMUG015691	0.015232	0.036066
NONMMUG015692	0.009252	0.050075
NONMMUG015693	0.048327	0.043592
NONMMUG015694	0.003913	0.031764
NONMMUG015695	0.057408	0.041427
NONMMUG015696	0.013781	0.074586
NONMMUG015697	0.022392	0.051506
NONMMUG015698	0.023504	0.053003
NONMMUG015699	0.012509	0.059240
NONMMUG015700	0.067741	0.061104
NONMMUG015701	0.018786	0.039942
NONMMUG015702	0.025548	0.077776
NONMMUG015703	0.008205	0.072157
NONMMUG015704	0.011393	0.030830
NONMMUG015705	0.008900	0.060211
NONMMUG015706	0.030508	0.068797
NONMMUG015708	0.037185	0.029349
NONMMUG015709	0.033687	0.072167
NONMMUG015710	0.176561	0.143336
NONMMUG015711	0.000000	0.043549
NONMMUG015712	0.149875	0.101393
NONMMUG015713	0.136345	0.122986
NONMMUG015715	0.020696	0.032669
NONMMUG015717	0.030393	0.027415
NONMMUG015718	0.096649	0.074726
NONMMUG015719	0.234867	0.287723
NONMMUG015720	0.027294	0.036930
NONMMUG015722	0.387506	0.528790
NONMMUG015723	0.371914	0.631942
NONMMUG015724	0.827924	0.933508
NONMMUG015725	0.941912	0.821305
NONMMUG015729	0.054843	0.222611
NONMMUG015734	0.897879	1.295852
NONMMUG015735	4.434622	6.000196
NONMMUG015736	3.996551	5.337053
NONMMUG015738	0.114682	0.108618
NONMMUG015739	0.037098	0.054057
NONMMUG015740	0.028365	0.057569
NONMMUG015741	0.015736	0.024332
NONMMUG015742	0.046874	0.117785
NONMMUG015743	0.035763	0.145164
NONMMUG015744	0.005688	0.053869
NONMMUG015745	0.025698	0.104313
NONMMUG015748	0.025043	0.067768
NONMMUG015749	0.023949	0.051847
NONMMUG015750	0.039111	0.079377
NONMMUG015753	0.020776	0.056222
NONMMUG015754	0.059981	0.162311
NONMMUG015755	0.029064	0.039324
NONMMUG015756	0.293039	0.099123
NONMMUG015759	0.028455	0.154000
NONMMUG015760	0.042723	0.032114
NONMMUG015762	0.320549	0.361428
NONMMUG015765	0.030072	0.072335
NONMMUG015766	0.000000	0.079180
NONMMUG015767	0.091178	0.164489
NONMMUG015768	0.019845	0.044752
NONMMUG015770	0.008757	0.035546
NONMMUG015771	0.000000	0.047676
NONMMUG015775	0.044420	0.080136
NONMMUG015778	0.576329	0.779794
NONMMUG015779	0.421737	0.701249
NONMMUG015780	0.823087	1.005014
NONMMUG015786	0.107371	0.145277
NONMMUG015789	0.727171	1.393841
NONMMUG015791	0.555745	0.834272
NONMMUG015793	0.650881	0.932468
NONMMUG015795	0.074049	0.143130
NONMMUG015796	0.024390	0.066000
NONMMUG015797	0.017561	0.077224
NONMMUG015798	0.021066	0.028503
NONMMUG015799	0.026928	0.048580
NONMMUG015800	0.021805	0.076709
NONMMUG015802	0.041247	0.279044
NONMMUG015803	0.211114	0.190430
NONMMUG015804	0.093493	0.189750
NONMMUG015808	1.649069	2.266247
NONMMUG015809	0.732753	1.012535
NONMMUG015810	2.450709	3.668916
NONMMUG015811	2.339433	2.841992
NONMMUG015812	0.968127	1.336108
NONMMUG015813	0.720213	0.762631
NONMMUG015814	1.515245	1.829232
NONMMUG015816	0.058468	0.023733
NONMMUG015817	0.035440	0.143854
NONMMUG015818	0.021727	0.073492
NONMMUG015819	0.029748	0.087208
NONMMUG015821	0.156818	0.169744
NONMMUG015822	0.084415	0.104699
NONMMUG015823	0.953801	1.058893
NONMMUG015828	0.221224	0.561232
NONMMUG015829	0.293549	0.498786
NONMMUG015830	0.079115	0.133806
NONMMUG015831	0.189337	0.256179
NONMMUG015833	0.164436	0.311482
NONMMUG015835	1.166661	1.380466
NONMMUG015840	0.402863	0.697391
NONMMUG015841	0.458424	0.824063
NONMMUG015842	0.517373	0.682074
NONMMUG015843	0.889774	1.193987
NONMMUG015844	0.680524	1.003230
NONMMUG015846	0.502460	0.713838
NONMMUG015847	0.096243	0.130220
NONMMUG015848	0.024681	0.041743
NONMMUG015849	0.024188	0.065454
NONMMUG015851	0.409731	0.825913
NONMMUG015852	0.903296	1.070679
NONMMUG015853	0.891280	1.205932
NONMMUG015855	0.203457	0.263814
NONMMUG015856	0.408379	0.531299
NONMMUG015858	0.700682	0.908750
NONMMUG015860	0.333015	0.477538
NONMMUG015862	0.153388	0.207539
NONMMUG015863	0.000000	0.132164
NONMMUG015864	0.024329	0.041148
NONMMUG015865	0.033013	0.024364
NONMMUG015868	0.426818	0.569799
NONMMUG015870	0.081516	0.267856
NONMMUG015871	0.129169	0.258355
NONMMUG015872	0.044087	0.064623
NONMMUG015875	1.282858	1.885385
NONMMUG015876	0.112719	0.198729
NONMMUG015877	0.106898	0.289274
NONMMUG015878	6.220554	11.213872
NONMMUG015881	1.275182	2.330657
NONMMUG015882	0.022456	0.035447
NONMMUG015886	0.000000	0.077675
NONMMUG015888	0.848366	0.881399
NONMMUG015892	0.458916	0.458948
NONMMUG015894	0.031481	0.092289
NONMMUG015909	0.588508	0.830155
NONMMUG015910	0.053742	0.072714
NONMMUG015916	0.293665	0.488160
NONMMUG015917	0.397094	0.465275
NONMMUG015918	0.403682	0.557230
NONMMUG015919	1.717942	1.494279
NONMMUG015927	0.460047	0.652579
NONMMUG015929	1.976195	2.534958
NONMMUG015931	0.701201	0.842015
NONMMUG015932	0.148098	0.057252
NONMMUG015933	0.147252	0.000000
NONMMUG015934	0.026403	0.028580
NONMMUG015935	0.254825	0.426878
NONMMUG015936	0.056311	0.076190
NONMMUG015939	0.033525	0.037113
NONMMUG015940	0.014064	0.019029
NONMMUG015944	0.026498	0.018981
NONMMUG015947	0.596412	0.862619
NONMMUG015949	0.344382	0.523551
NONMMUG015950	0.956465	1.376484
NONMMUG015951	0.682289	0.833600
NONMMUG015958	0.078248	0.139147
NONMMUG015960	0.052516	0.126887
NONMMUG015961	0.017980	0.000000
NONMMUG015963	0.072182	0.041857
NONMMUG015965	0.983320	1.293509
NONMMUG015967	1.303280	1.556346
NONMMUG015969	0.523534	0.846505
NONMMUG015972	0.000000	0.143854
NONMMUG015976	0.028455	0.069300
NONMMUG015977	0.027288	0.027691
NONMMUG015980	0.033871	0.099294
NONMMUG015981	0.662131	0.623225
NONMMUG015982	1.109901	1.962555
NONMMUG015984	12.571728	21.656225
NONMMUG015985	0.122176	0.247962
NONMMUG015986	0.113132	0.213373
NONMMUG015987	0.036905	0.099868
NONMMUG015988	0.441339	0.516451
NONMMUG015989	0.889267	1.533502
NONMMUG015992	0.824541	1.067126
NONMMUG015993	0.796925	1.157486
NONMMUG015995	1.926589	2.552660
NONMMUG015998	0.030774	0.142758
NONMMUG016005	1.214623	2.093680
NONMMUG016006	0.779747	0.852135
NONMMUG016007	0.028845	0.097570
NONMMUG016008	0.029304	0.000000
NONMMUG016012	0.131448	0.097011
NONMMUG016014	0.023098	0.140638
NONMMUG016021	0.030519	0.110114
NONMMUG016022	0.046111	0.049255
NONMMUG016023	0.000000	0.231671
NONMMUG016025	0.087455	0.059165
NONMMUG016026	0.022447	0.067492
NONMMUG016028	0.010452	0.060102
NONMMUG016029	0.339682	0.367681
NONMMUG016031	0.016113	0.043603
NONMMUG016034	0.558331	0.668275
NONMMUG016036	0.584940	1.101139
NONMMUG016037	0.000000	0.149662
